108.0796,-50.73152,-50.49528,-50.71598
108.0876,-51.22526,-51.9451,-51.27281
108.0956,-51.75958,-51.94971,-51.81186
108.1036,-52.38238,-53.12481,-52.36278
108.1116,-53.01635,-53.02195,-53.03069
108.1196,-53.68673,-53.37946,-53.71417
108.1276,-54.37629,-53.92174,-54.42383
108.1356,-55.17908,-54.84273,-55.21163
108.1436,-56.0022,-55.37761,-56.00284
108.1517,-56.80583,-53.85836,-56.77568
108.1597,-57.60784,-52.70074,-57.60641
108.1677,-58.3265,-54.94324,-58.40812
108.1757,-58.88903,-54.68541,-58.92184
108.1837,-59.14044,-53.91175,-59.16305
108.1917,-59.11619,-53.59847,-59.14188
108.1997,-58.72178,-52.79374,-58.7112
108.2077,-58.06948,-52.61207,-58.01933
108.2157,-57.22007,-51.91987,-57.30934
108.2237,-56.3469,-51.37488,-56.4041
108.2317,-55.46077,-51.51544,-55.44963
108.2397,-54.52373,-50.98496,-54.53197
108.2477,-53.65528,-51.26034,-53.70227
108.2558,-52.83916,-50.85827,-52.83961
108.2638,-52.03266,-50.87541,-52.02045
108.2718,-51.31929,-50.14118,-51.33838
108.2798,-50.6256,-49.97122,-50.64424
108.2878,-49.96772,-48.74046,-49.93995
108.2958,-49.31261,-48.45273,-49.33231
108.3038,-48.74637,-48.22688,-48.73753
108.3118,-48.18736,-47.80162,-48.21374
108.3198,-47.65896,-47.78721,-47.65868
108.3278,-47.14221,-47.67754,-47.12275
108.3358,-46.66953,-46.87247,-46.68073
108.3438,-46.20645,-46.35292,-46.21968
108.3519,-45.77162,-45.74702,-45.76622
108.3599,-45.35108,-45.57712,-45.35438
108.3679,-44.94481,-46.16985,-44.9651
108.3759,-44.56774,-45.63124,-44.55991
108.3839,-44.18236,-45.49301,-44.20006
108.3919,-43.83658,-45.13178,-43.84072
108.3999,-43.49645,-44.25177,-43.51098
108.4079,-43.16424,-43.30425,-43.18305
108.4159,-42.85814,-43.23469,-42.86449
108.4239,-42.56063,-43.2131,-42.55782
108.4319,-42.26407,-43.40642,-42.26546
108.4399,-41.9777,-43.45771,-41.97965
108.4479,-41.70474,-43.22272,-41.71122
108.456,-41.45218,-42.78495,-41.45406
108.464,-41.20126,-42.03255,-41.2044
108.472,-40.94111,-41.98916,-40.94199
108.48,-40.7091,-42.35066,-40.71593
108.488,-40.49157,-42.45913,-40.5061
108.496,-40.26771,-41.51791,-40.26819
108.504,-40.04562,-41.18304,-40.05126
108.512,-39.85006,-40.89507,-39.85466
108.52,-39.6487,-40.79065,-39.65593
108.528,-39.45052,-40.37473,-39.4591
108.536,-39.27131,-40.2222,-39.27354
108.544,-39.09222,-40.38583,-39.09602
108.5521,-38.92423,-40.20655,-38.92999
108.5601,-38.76456,-39.78269,-38.75783
108.5681,-38.59635,-40.09853,-38.59219
108.5761,-38.44395,-40.11156,-38.44504
108.5841,-38.2962,-39.88029,-38.30044
108.5921,-38.15172,-39.78228,-38.1463
108.6001,-38.0072,-39.57303,-38.01163
108.6081,-37.87049,-39.48408,-37.87887
108.6161,-37.74952,-39.42288,-37.75095
108.6241,-37.62114,-39.31436,-37.62118
108.6321,-37.49838,-39.13054,-37.50556
108.6401,-37.38329,-38.98888,-37.39288
108.6481,-37.27133,-38.68361,-37.27038
108.6562,-37.1568,-38.40916,-37.16729
108.6642,-37.05533,-38.22622,-37.05911
108.6722,-36.95323,-38.29394,-36.95665
108.6802,-36.8591,-38.12291,-36.8577
108.6882,-36.76341,-37.91077,-36.77214
108.6962,-36.67654,-37.831,-36.6742
108.7042,-36.58903,-37.75528,-36.589
108.7122,-36.50337,-37.58529,-36.50479
108.7202,-36.42701,-37.59122,-36.43224
