0.31525,1.66E-04,-1.63E-04,0.7784,,0.31214,1.69E-04,-1.91E-04,0.84578
0.31367,1.61E-04,-1.65E-04,0.79614,,0.31168,1.70E-04,-1.91E-04,0.84286
0.31399,1.60E-04,-1.65E-04,0.80172,,0.31332,1.70E-04,-1.91E-04,0.84428
0.31556,1.61E-04,-1.65E-04,0.79615,,0.31277,1.71E-04,-1.92E-04,0.84464
0.31372,1.64E-04,-1.64E-04,0.78509,,0.31246,1.71E-04,-1.91E-04,0.84166
0.313,1.67E-04,-1.63E-04,0.77205,,0.31295,1.72E-04,-1.91E-04,0.83885
0.31344,1.69E-04,-1.62E-04,0.76366,,0.31117,1.69E-04,-1.92E-04,0.84858
0.31234,1.69E-04,-1.62E-04,0.76369,,0.31096,1.67E-04,-1.92E-04,0.85544
0.3137,1.68E-04,-1.63E-04,0.77057,,0.31145,1.66E-04,-1.93E-04,0.86221
0.3138,1.65E-04,-1.64E-04,0.78144,,0.31032,1.64E-04,-1.93E-04,0.86627
0.31055,1.62E-04,-1.65E-04,0.79336,,0.31166,1.64E-04,-1.94E-04,0.86755
0.31123,1.61E-04,-1.65E-04,0.79644,,0.31204,1.65E-04,-1.94E-04,0.86681
0.31152,1.63E-04,-1.64E-04,0.78999,,0.31129,1.66E-04,-1.94E-04,0.8623
0.31028,1.65E-04,-1.64E-04,0.78266,,0.31185,1.66E-04,-1.93E-04,0.86149
0.31225,1.67E-04,-1.63E-04,0.77267,,0.31016,1.65E-04,-1.94E-04,0.86409
0.31179,1.69E-04,-1.62E-04,0.76488,,0.31025,1.65E-04,-1.94E-04,0.86549
0.31165,1.69E-04,-1.62E-04,0.76369,,0.31149,1.66E-04,-1.94E-04,0.8623
0.31219,1.68E-04,-1.63E-04,0.77026,,0.31026,1.66E-04,-1.94E-04,0.86264
0.31019,1.66E-04,-1.63E-04,0.7784,,0.31061,1.66E-04,-1.93E-04,0.86153
0.30969,1.64E-04,-1.64E-04,0.78326,,0.31016,1.67E-04,-1.93E-04,0.85728
0.31089,1.65E-04,-1.64E-04,0.78023,,0.30885,1.67E-04,-1.92E-04,0.85536
0.30931,1.67E-04,-1.63E-04,0.77296,,0.31014,1.66E-04,-1.93E-04,0.85961
0.31079,1.69E-04,-1.62E-04,0.76605,,0.30798,1.65E-04,-1.93E-04,0.8626
0.31168,1.70E-04,-1.61E-04,0.75828,,0.30963,1.65E-04,-1.93E-04,0.862
0.3077,1.72E-04,-1.61E-04,0.75292,,0.31032,1.66E-04,-1.93E-04,0.85914
0.30755,1.71E-04,-1.61E-04,0.75532,,0.30836,1.68E-04,-1.92E-04,0.85226
0.30917,1.69E-04,-1.62E-04,0.76369,,0.30823,1.69E-04,-1.92E-04,0.84796
0.30862,1.66E-04,-1.63E-04,0.77629,,0.30876,1.68E-04,-1.92E-04,0.8527
0.30837,1.63E-04,-1.64E-04,0.78937,,0.30776,1.66E-04,-1.94E-04,0.86081
0.30824,1.61E-04,-1.64E-04,0.79461,,0.30921,1.64E-04,-1.94E-04,0.86805
