0.219,0.04796,-3.30E-06,-8.95E-05,-27.12121,,0.21899,-9.50E-06,-9.50E-06,-2.93E-05,-3.08421
0.22,0.0484,3.00E-07,-9.56E-05,318.66667,,0.22,-9.20E-06,-9.20E-06,-2.92E-05,-3.17391
0.22098,0.04883,-2.80E-06,-8.97E-05,-32.03571,,0.22098,-7.70E-06,-7.70E-06,-2.65E-05,-3.44156
0.22199,0.04928,-1.70E-06,-9.25E-05,-54.41176,,0.22199,-8.70E-06,-8.70E-06,-2.76E-05,-3.17241
0.22298,0.04972,-2.50E-06,-9.01E-05,-36.04,,0.22299,-1.04E-05,-1.04E-05,-2.94E-05,-2.82692
0.22398,0.05017,-1.40E-06,-9.06E-05,-64.71429,,0.22401,-9.20E-06,-9.20E-06,-2.78E-05,-3.02174
0.22499,0.05062,-2.40E-06,-9.17E-05,-38.20833,,0.22499,-9.40E-06,-9.40E-06,-2.76E-05,-2.93617
0.22599,0.05107,-3.20E-06,-8.90E-05,-27.8125,,0.22599,-8.40E-06,-8.40E-06,-2.61E-05,-3.10714
0.22699,0.05152,-1.00E-07,-9.44E-05,-944,,0.22701,-8.10E-06,-8.10E-06,-2.66E-05,-3.28395
0.228,0.05198,-2.60E-06,-9.16E-05,-35.23077,,0.22799,-9.40E-06,-9.40E-06,-2.81E-05,-2.98936
0.229,0.05244,-5.00E-06,-8.73E-05,-17.46,,0.22899,-9.60E-06,-9.60E-06,-2.69E-05,-2.80208
0.23,0.0529,-3.70E-06,-8.97E-05,-24.24324,,0.22999,-8.70E-06,-8.70E-06,-2.61E-05,-3
0.231,0.05336,-5.50E-06,-8.59E-05,-15.61818,,0.23099,-8.10E-06,-8.10E-06,-2.50E-05,-3.08642
0.23199,0.05382,-5.10E-06,-8.66E-05,-16.98039,,0.23199,-9.30E-06,-9.30E-06,-2.68E-05,-2.88172
0.23299,0.05428,-2.90E-06,-8.99E-05,-31,,0.23299,-8.10E-06,-8.10E-06,-2.43E-05,-3
0.23398,0.05475,-4.50E-06,-8.80E-05,-19.55556,,0.234,-9.50E-06,-9.50E-06,-2.57E-05,-2.70526
0.23499,0.05522,-6.20E-06,-8.58E-05,-13.83871,,0.23501,-9.00E-06,-9.00E-06,-2.55E-05,-2.83333
0.23599,0.05569,-4.20E-06,-8.84E-05,-21.04762,,0.236,-9.40E-06,-9.40E-06,-2.61E-05,-2.7766
0.23699,0.05616,-7.70E-06,-8.21E-05,-10.66234,,0.23699,-7.80E-06,-7.80E-06,-2.40E-05,-3.07692
0.23799,0.05664,-6.70E-06,-8.34E-05,-12.44776,,0.23799,-8.30E-06,-8.30E-06,-2.47E-05,-2.9759
0.239,0.05712,-3.10E-06,-9.08E-05,-29.29032,,0.23899,-8.80E-06,-8.80E-06,-2.38E-05,-2.70455
0.24,0.0576,-7.50E-06,-8.24E-05,-10.98667,,0.23998,-9.10E-06,-9.10E-06,-2.54E-05,-2.79121
0.241,0.05808,-6.50E-06,-8.58E-05,-13.2,,0.241,-8.20E-06,-8.20E-06,-2.32E-05,-2.82927
0.242,0.05856,-7.30E-06,-8.37E-05,-11.46575,,0.24199,-8.20E-06,-8.20E-06,-2.29E-05,-2.79268
0.243,0.05905,-7.30E-06,-8.34E-05,-11.42466,,0.24299,-7.60E-06,-7.60E-06,-2.24E-05,-2.94737
0.244,0.05953,-8.60E-06,-7.97E-05,-9.26744,,0.24399,-7.30E-06,-7.30E-06,-2.17E-05,-2.9726
0.24498,0.06002,-8.00E-06,-8.22E-05,-10.275,,0.245,-8.50E-06,-8.50E-06,-2.31E-05,-2.71765
0.24599,0.06051,-7.40E-06,-8.30E-05,-11.21622,,0.24599,-7.10E-06,-7.10E-06,-2.12E-05,-2.98592
0.24698,0.061,-9.50E-06,-7.86E-05,-8.27368,,0.247,-8.30E-06,-8.30E-06,-2.30E-05,-2.77108
0.248,0.0615,-9.80E-06,-7.68E-05,-7.83673,,0.24798,-7.90E-06,-7.90E-06,-2.19E-05,-2.77215
0.249,0.062,-8.60E-06,-7.97E-05,-9.26744,,0.249,-9.20E-06,-9.20E-06,-2.27E-05,-2.46739
0.25,0.0625,-8.40E-06,-8.11E-05,-9.65476,,0.24999,-7.70E-06,-7.70E-06,-2.16E-05,-2.80519
0.25099,0.06299,-8.90E-06,-8.06E-05,-9.05618,,0.25099,-6.70E-06,-6.70E-06,-2.04E-05,-3.04478
0.25199,0.0635,-1.04E-05,-7.68E-05,-7.38462,,0.25201,-8.60E-06,-8.60E-06,-2.15E-05,-2.5
0.25299,0.064,-1.04E-05,-7.65E-05,-7.35577,,0.25299,-8.20E-06,-8.20E-06,-2.10E-05,-2.56098
0.25397,0.0645,-9.60E-06,-7.95E-05,-8.28125,,0.254,-6.70E-06,-6.70E-06,-1.96E-05,-2.92537
0.25498,0.06502,-1.14E-05,-7.23E-05,-6.34211,,0.25499,-7.10E-06,-7.10E-06,-1.98E-05,-2.78873
0.256,0.06554,-9.90E-06,-7.77E-05,-7.84848,,0.256,-6.90E-06,-6.90E-06,-1.96E-05,-2.84058
0.25698,0.06604,-1.09E-05,-7.39E-05,-6.77982,,0.257,-7.60E-06,-7.60E-06,-2.00E-05,-2.63158
0.25799,0.06656,-9.60E-06,-7.97E-05,-8.30208,,0.25799,-7.90E-06,-7.90E-06,-2.02E-05,-2.55696
0.259,0.06708,-1.19E-05,-7.29E-05,-6.12605,,0.25898,-8.20E-06,-8.20E-06,-2.03E-05,-2.47561
0.25999,0.0676,-1.10E-05,-7.70E-05,-7,,0.25999,-6.60E-06,-6.60E-06,-1.88E-05,-2.84848
0.261,0.06812,-1.26E-05,-7.06E-05,-5.60317,,0.26099,-6.30E-06,-6.30E-06,-1.84E-05,-2.92063
0.26199,0.06864,-1.20E-05,-7.00E-05,-5.83333,,0.26199,-8.50E-06,-8.50E-06,-2.05E-05,-2.41176
0.26299,0.06917,-1.22E-05,-7.19E-05,-5.89344,,0.26299,-8.50E-06,-8.50E-06,-2.00E-05,-2.35294
0.26399,0.06969,-1.14E-05,-7.35E-05,-6.44737,,0.264,-7.50E-06,-7.50E-06,-1.94E-05,-2.58667
0.26499,0.07022,-1.22E-05,-7.37E-05,-6.04098,,0.26499,-7.30E-06,-7.30E-06,-1.88E-05,-2.57534
0.26598,0.07074,-1.20E-05,-7.28E-05,-6.06667,,0.266,-6.80E-06,-6.80E-06,-1.89E-05,-2.77941
0.26699,0.07128,-1.29E-05,-6.80E-05,-5.27132,,0.26699,-6.80E-06,-6.80E-06,-1.78E-05,-2.61765
0.26799,0.07182,-1.28E-05,-6.85E-05,-5.35156,,0.26799,-6.80E-06,-6.80E-06,-1.79E-05,-2.63235
0.269,0.07236,-1.28E-05,-6.80E-05,-5.3125,,0.269,-6.60E-06,-6.60E-06,-1.74E-05,-2.63636
0.26998,0.07289,-1.13E-05,-7.47E-05,-6.61062,,0.26999,-6.80E-06,-6.80E-06,-1.77E-05,-2.60294
0.27097,0.07343,-1.22E-05,-7.17E-05,-5.87705,,0.271,-7.50E-06,-7.50E-06,-1.83E-05,-2.44
0.27199,0.07398,-1.34E-05,-6.64E-05,-4.95522,,0.272,-6.50E-06,-6.50E-06,-1.66E-05,-2.55385
0.27301,0.07453,-1.31E-05,-6.97E-05,-5.32061,,0.27299,-7.80E-06,-7.80E-06,-1.80E-05,-2.30769
0.274,0.07508,-1.25E-05,-7.07E-05,-5.656,,0.27399,-7.00E-06,-7.00E-06,-1.75E-05,-2.5
0.275,0.07563,-1.34E-05,-6.91E-05,-5.15672,,0.275,-7.10E-06,-7.10E-06,-1.80E-05,-2.53521
0.27599,0.07617,-1.49E-05,-6.49E-05,-4.3557,,0.276,-6.10E-06,-6.10E-06,-1.64E-05,-2.68852
0.27699,0.07673,-1.34E-05,-6.95E-05,-5.18657,,0.27699,-5.30E-06,-5.30E-06,-1.56E-05,-2.9434
0.27798,0.07727,-1.36E-05,-6.72E-05,-4.94118,,0.278,-6.50E-06,-6.50E-06,-1.63E-05,-2.50769
0.27899,0.07783,-1.50E-05,-6.27E-05,-4.18,,0.27898,-6.40E-06,-6.40E-06,-1.64E-05,-2.5625
0.27998,0.07839,-1.48E-05,-6.27E-05,-4.23649,,0.28001,-7.10E-06,-7.10E-06,-1.69E-05,-2.38028
0.28099,0.07895,-1.40E-05,-6.76E-05,-4.82857,,0.28101,-5.80E-06,-5.80E-06,-1.62E-05,-2.7931
0.28199,0.07952,-1.48E-05,-6.61E-05,-4.46622,,0.28198,-6.20E-06,-6.20E-06,-1.60E-05,-2.58065
0.28298,0.08008,-1.45E-05,-6.62E-05,-4.56552,,0.28299,-6.20E-06,-6.20E-06,-1.63E-05,-2.62903
0.28399,0.08065,-1.46E-05,-6.65E-05,-4.55479,,0.284,-5.30E-06,-5.30E-06,-1.51E-05,-2.84906
0.28498,0.08121,-1.56E-05,-6.12E-05,-3.92308,,0.285,-5.50E-06,-5.50E-06,-1.53E-05,-2.78182
0.28599,0.08179,-1.52E-05,-6.36E-05,-4.18421,,0.286,-5.10E-06,-5.10E-06,-1.48E-05,-2.90196
0.28699,0.08236,-1.54E-05,-6.39E-05,-4.14935,,0.28699,-4.50E-06,-4.50E-06,-1.44E-05,-3.2
0.28798,0.08293,-1.49E-05,-5.69E-05,-3.81879,,0.28799,-5.50E-06,-5.50E-06,-1.52E-05,-2.76364
0.28899,0.08351,-1.52E-05,-6.31E-05,-4.15132,,0.28899,-5.60E-06,-5.60E-06,-1.49E-05,-2.66071
0.28999,0.0841,-1.57E-05,-6.14E-05,-3.91083,,0.28999,-6.20E-06,-6.20E-06,-1.54E-05,-2.48387
0.29099,0.08467,-1.48E-05,-6.39E-05,-4.31757,,0.29099,-5.10E-06,-5.10E-06,-1.46E-05,-2.86275
0.29197,0.08525,-1.54E-05,-6.41E-05,-4.16234,,0.29198,-5.20E-06,-5.20E-06,-1.44E-05,-2.76923
0.29299,0.08584,-1.52E-05,-6.07E-05,-3.99342,,0.29299,-5.80E-06,-5.80E-06,-1.47E-05,-2.53448
0.294,0.08643,-1.59E-05,-5.98E-05,-3.76101,,0.29399,-6.00E-06,-6.00E-06,-1.50E-05,-2.5
0.295,0.08703,-1.61E-05,-6.17E-05,-3.8323,,0.29499,-4.80E-06,-4.80E-06,-1.40E-05,-2.91667
0.29599,0.08761,-1.61E-05,-5.85E-05,-3.63354,,0.296,-4.60E-06,-4.60E-06,-1.44E-05,-3.13043
0.297,0.08821,-1.51E-05,-6.53E-05,-4.3245,,0.297,-5.00E-06,-5.00E-06,-1.42E-05,-2.84
0.29799,0.0888,-1.61E-05,-6.12E-05,-3.80124,,0.29799,-4.80E-06,-4.80E-06,-1.38E-05,-2.875
0.29899,0.0894,-1.62E-05,-5.83E-05,-3.59877,,0.29898,-5.90E-06,-5.90E-06,-1.46E-05,-2.47458
0.29999,0.08999,-1.62E-05,-5.72E-05,-3.53086,,0.29998,-4.70E-06,-4.70E-06,-1.39E-05,-2.95745
0.30099,0.0906,-1.64E-05,-5.74E-05,-3.5,,0.30099,-4.90E-06,-4.90E-06,-1.38E-05,-2.81633
0.30199,0.0912,-1.64E-05,-5.67E-05,-3.45732,,0.302,-4.60E-06,-4.60E-06,-1.38E-05,-3
0.30299,0.0918,-1.63E-05,-5.34E-05,-3.27607,,0.303,-4.70E-06,-4.70E-06,-1.32E-05,-2.80851
0.30399,0.09241,-1.62E-05,-5.40E-05,-3.33333,,0.304,-4.30E-06,-4.30E-06,-1.33E-05,-3.09302
0.30498,0.09302,-1.64E-05,-5.46E-05,-3.32927,,0.30499,-5.40E-06,-5.40E-06,-1.32E-05,-2.44444
0.306,0.09364,-1.64E-05,-5.17E-05,-3.15244,,0.306,-5.10E-06,-5.10E-06,-1.32E-05,-2.58824
0.30698,0.09424,-1.70E-05,-5.48E-05,-3.22353,,0.30698,-4.70E-06,-4.70E-06,-1.29E-05,-2.74468
0.30798,0.09485,-1.66E-05,-5.23E-05,-3.1506,,0.30799,-4.90E-06,-4.90E-06,-1.32E-05,-2.69388
0.30899,0.09548,-1.62E-05,-5.14E-05,-3.17284,,0.30899,-3.80E-06,-3.80E-06,-1.25E-05,-3.28947
0.30999,0.09609,-1.70E-05,-5.50E-05,-3.23529,,0.30999,-6.00E-06,-6.00E-06,-1.38E-05,-2.3
0.31098,0.09671,-1.72E-05,-5.46E-05,-3.17442,,0.31101,-4.00E-06,-4.00E-06,-1.22E-05,-3.05
0.31201,0.09735,-1.65E-05,-5.05E-05,-3.06061,,0.31199,-4.50E-06,-4.50E-06,-1.25E-05,-2.77778
0.31298,0.09796,-1.67E-05,-5.64E-05,-3.37725,,0.31299,-4.10E-06,-4.10E-06,-1.23E-05,-3
0.31398,0.09858,-1.65E-05,-4.94E-05,-2.99394,,0.31399,-4.40E-06,-4.40E-06,-1.27E-05,-2.88636
0.315,0.09923,-1.64E-05,-4.94E-05,-3.0122,,0.31499,-4.10E-06,-4.10E-06,-1.21E-05,-2.95122
0.31598,0.09984,-1.60E-05,-4.88E-05,-3.05,,0.31598,-4.40E-06,-4.40E-06,-1.24E-05,-2.81818
0.317,0.10049,-1.63E-05,-4.86E-05,-2.9816,,0.31698,-4.20E-06,-4.20E-06,-1.19E-05,-2.83333
0.31799,0.10112,-1.65E-05,-4.79E-05,-2.90303,,0.31799,-3.40E-06,-3.40E-06,-1.18E-05,-3.47059
0.31899,0.10176,-1.62E-05,-4.91E-05,-3.03086,,0.319,-4.50E-06,-4.50E-06,-1.22E-05,-2.71111
0.31999,0.1024,-1.74E-05,-4.86E-05,-2.7931,,0.31999,-3.40E-06,-3.40E-06,-1.16E-05,-3.41176
0.32099,0.10303,-1.67E-05,-5.02E-05,-3.00599,,0.32099,-4.20E-06,-4.20E-06,-1.16E-05,-2.7619
0.32199,0.10368,-1.71E-05,-5.11E-05,-2.9883,,0.322,-2.60E-06,-2.60E-06,-1.12E-05,-4.30769
0.32299,0.10432,-1.68E-05,-4.74E-05,-2.82143,,0.323,-3.90E-06,-3.90E-06,-1.16E-05,-2.97436
0.32399,0.10497,-1.70E-05,-4.71E-05,-2.77059,,0.32399,-3.50E-06,-3.50E-06,-1.16E-05,-3.31429
0.325,0.10562,-1.64E-05,-4.67E-05,-2.84756,,0.32498,-3.30E-06,-3.30E-06,-1.11E-05,-3.36364
0.326,0.10627,-1.68E-05,-4.49E-05,-2.67262,,0.32599,-3.00E-06,-3.00E-06,-1.09E-05,-3.63333
0.327,0.10693,-1.70E-05,-4.52E-05,-2.65882,,0.327,-3.70E-06,-3.70E-06,-1.12E-05,-3.02703
0.32799,0.10758,-1.76E-05,-5.07E-05,-2.88068,,0.328,-3.90E-06,-3.90E-06,-1.15E-05,-2.94872
0.329,0.10824,-1.61E-05,-4.24E-05,-2.63354,,0.32898,-2.40E-06,-2.40E-06,-1.08E-05,-4.5
0.32999,0.10889,-1.71E-05,-4.66E-05,-2.72515,,0.32998,-3.40E-06,-3.40E-06,-1.09E-05,-3.20588
0.33098,0.10955,-1.75E-05,-4.51E-05,-2.57714,,0.33099,-3.20E-06,-3.20E-06,-1.11E-05,-3.46875
0.33199,0.11022,-1.68E-05,-4.30E-05,-2.55952,,0.33201,-2.60E-06,-2.60E-06,-1.05E-05,-4.03846
0.33298,0.11088,-1.72E-05,-4.58E-05,-2.66279,,0.33299,-3.10E-06,-3.10E-06,-1.06E-05,-3.41935
0.33399,0.11155,-1.68E-05,-4.50E-05,-2.67857,,0.33398,-2.80E-06,-2.80E-06,-1.07E-05,-3.82143
0.33499,0.11222,-1.63E-05,-4.27E-05,-2.61963,,0.33498,-3.10E-06,-3.10E-06,-1.04E-05,-3.35484
0.336,0.11289,-1.79E-05,-4.56E-05,-2.54749,,0.33599,-2.70E-06,-2.70E-06,-1.03E-05,-3.81481
0.33699,0.11356,-1.63E-05,-4.22E-05,-2.58896,,0.337,-3.00E-06,-3.00E-06,-1.03E-05,-3.43333
0.338,0.11424,-1.73E-05,-4.39E-05,-2.53757,,0.33798,-3.60E-06,-3.60E-06,-1.09E-05,-3.02778
0.33899,0.11491,-1.70E-05,-4.32E-05,-2.54118,,0.33898,-3.00E-06,-3.00E-06,-1.03E-05,-3.43333
0.34,0.1156,-1.62E-05,-4.01E-05,-2.47531,,0.34,-3.50E-06,-3.50E-06,-1.06E-05,-3.02857
0.341,0.11628,-1.61E-05,-4.03E-05,-2.50311,,0.34099,-2.60E-06,-2.60E-06,-9.90E-06,-3.80769
0.34199,0.11696,-1.62E-05,-4.02E-05,-2.48148,,0.342,-2.60E-06,-2.60E-06,-9.80E-06,-3.76923
0.34299,0.11764,-1.53E-05,-3.86E-05,-2.52288,,0.343,-3.00E-06,-3.00E-06,-1.03E-05,-3.43333
0.34399,0.11833,-1.58E-05,-3.89E-05,-2.46203,,0.34398,-2.60E-06,-2.60E-06,-1.01E-05,-3.88462
0.34498,0.11901,-1.59E-05,-3.91E-05,-2.45912,,0.34498,-2.60E-06,-2.60E-06,-9.90E-06,-3.80769
0.346,0.11972,-1.64E-05,-4.04E-05,-2.46341,,0.34599,-2.00E-06,-2.00E-06,-9.70E-06,-4.85
0.347,0.12041,-1.58E-05,-3.87E-05,-2.44937,,0.34699,-2.60E-06,-2.60E-06,-9.90E-06,-3.80769
0.34799,0.1211,-1.72E-05,-4.22E-05,-2.45349,,0.34799,-2.60E-06,-2.60E-06,-9.70E-06,-3.73077
0.34899,0.12179,-1.67E-05,-3.95E-05,-2.36527,,0.34898,-2.70E-06,-2.70E-06,-9.80E-06,-3.62963
0.34998,0.12248,-1.62E-05,-3.94E-05,-2.4321,,0.35,-2.10E-06,-2.10E-06,-9.30E-06,-4.42857
0.351,0.1232,-1.49E-05,-3.72E-05,-2.49664,,0.35098,-2.00E-06,-2.00E-06,-9.30E-06,-4.65
0.35199,0.1239,-1.51E-05,-3.56E-05,-2.35762,,0.352,-2.50E-06,-2.50E-06,-9.40E-06,-3.76
0.353,0.12461,-1.56E-05,-3.66E-05,-2.34615,,0.35299,-2.50E-06,-2.50E-06,-9.70E-06,-3.88
0.35398,0.12531,-1.58E-05,-3.87E-05,-2.44937,,0.354,-2.30E-06,-2.30E-06,-9.40E-06,-4.08696
0.35499,0.12602,-1.59E-05,-3.70E-05,-2.32704,,0.35499,-2.20E-06,-2.20E-06,-9.40E-06,-4.27273
0.35601,0.12675,-1.60E-05,-3.65E-05,-2.28125,,0.356,-2.90E-06,-2.90E-06,-9.40E-06,-3.24138
0.357,0.12745,-1.51E-05,-3.55E-05,-2.35099,,0.357,-1.90E-06,-1.90E-06,-9.00E-06,-4.73684
0.35799,0.12816,-1.58E-05,-3.59E-05,-2.27215,,0.358,-1.00E-06,-1.00E-06,-8.80E-06,-8.8
0.35898,0.12887,-1.57E-05,-3.52E-05,-2.24204,,0.35899,-1.60E-06,-1.60E-06,-9.00E-06,-5.625
0.36,0.1296,-1.48E-05,-3.37E-05,-2.27703,,0.35999,-2.60E-06,-2.60E-06,-9.40E-06,-3.61538
0.36099,0.13032,-1.42E-05,-3.30E-05,-2.32394,,0.36098,-1.80E-06,-1.80E-06,-9.00E-06,-5
0.36199,0.13104,-1.55E-05,-3.46E-05,-2.23226,,0.36198,-2.70E-06,-2.70E-06,-9.10E-06,-3.37037
0.36298,0.13176,-1.52E-05,-3.38E-05,-2.22368,,0.36299,-2.80E-06,-2.80E-06,-9.40E-06,-3.35714
0.36399,0.13249,-1.48E-05,-3.36E-05,-2.27027,,0.36399,-2.10E-06,-2.10E-06,-9.30E-06,-4.42857
0.36498,0.13321,-1.52E-05,-3.32E-05,-2.18421,,0.365,-2.40E-06,-2.40E-06,-9.40E-06,-3.91667
0.366,0.13396,-1.46E-05,-3.18E-05,-2.17808,,0.36599,-1.80E-06,-1.80E-06,-8.70E-06,-4.83333
0.367,0.13469,-1.54E-05,-3.30E-05,-2.14286,,0.367,-2.50E-06,-2.50E-06,-8.90E-06,-3.56
0.36799,0.13542,-1.48E-05,-3.16E-05,-2.13514,,0.368,-1.40E-06,-1.40E-06,-8.70E-06,-6.21429
0.36899,0.13615,-1.54E-05,-3.32E-05,-2.15584,,0.369,-1.70E-06,-1.70E-06,-8.60E-06,-5.05882
0.36999,0.13689,-1.54E-05,-3.35E-05,-2.17532,,0.36999,-1.90E-06,-1.90E-06,-8.80E-06,-4.63158
0.371,0.13764,-1.37E-05,-3.08E-05,-2.24818,,0.37097,-2.10E-06,-2.10E-06,-8.70E-06,-4.14286
0.372,0.13839,-1.40E-05,-3.07E-05,-2.19286,,0.37199,-1.40E-06,-1.40E-06,-8.40E-06,-6
0.373,0.13913,-1.45E-05,-3.18E-05,-2.1931,,0.37299,-1.50E-06,-1.50E-06,-8.80E-06,-5.86667
0.37398,0.13986,-1.42E-05,-3.14E-05,-2.21127,,0.37399,-1.30E-06,-1.30E-06,-8.40E-06,-6.46154
0.37497,0.1406,-1.46E-05,-3.12E-05,-2.13699,,0.37499,-1.20E-06,-1.20E-06,-8.40E-06,-7
0.37599,0.14137,-1.41E-05,-3.15E-05,-2.23404,,0.37599,-1.90E-06,-1.90E-06,-8.20E-06,-4.31579
0.37699,0.14212,-1.34E-05,-2.87E-05,-2.14179,,0.37698,-9.00E-07,-9.00E-07,-8.10E-06,-9
0.378,0.14288,-1.38E-05,-2.94E-05,-2.13043,,0.37801,-1.20E-06,-1.20E-06,-8.30E-06,-6.91667
0.37898,0.14362,-1.41E-05,-3.00E-05,-2.12766,,0.37899,-1.30E-06,-1.30E-06,-8.30E-06,-6.38462
0.37999,0.14439,-1.28E-05,-2.91E-05,-2.27344,,0.37999,-1.50E-06,-1.50E-06,-8.10E-06,-5.4
0.38099,0.14515,-1.29E-05,-2.93E-05,-2.27132,,0.381,-1.50E-06,-1.50E-06,-7.90E-06,-5.26667
0.382,0.14592,-1.36E-05,-2.87E-05,-2.11029,,0.38197,-1.70E-06,-1.70E-06,-8.00E-06,-4.70588
0.38299,0.14668,-1.43E-05,-2.96E-05,-2.06993,,0.38301,-1.00E-06,-1.00E-06,-8.00E-06,-8
0.38399,0.14744,-1.32E-05,-2.78E-05,-2.10606,,0.38399,-1.40E-06,-1.40E-06,-8.00E-06,-5.71429
0.38499,0.14822,-1.33E-05,-2.86E-05,-2.15038,,0.38499,-1.40E-06,-1.40E-06,-8.10E-06,-5.78571
0.386,0.14899,-1.25E-05,-2.78E-05,-2.224,,0.38599,-1.80E-06,-1.80E-06,-8.10E-06,-4.5
0.38699,0.14976,-1.35E-05,-2.89E-05,-2.14074,,0.38698,-1.60E-06,-1.60E-06,-8.10E-06,-5.0625
0.388,0.15054,-1.27E-05,-2.70E-05,-2.12598,,0.38799,-1.80E-06,-1.80E-06,-8.20E-06,-4.55556
0.389,0.15132,-1.29E-05,-2.72E-05,-2.10853,,0.38899,-8.00E-07,-8.00E-07,-7.60E-06,-9.5
0.39,0.1521,-1.30E-05,-2.79E-05,-2.14615,,0.39,-1.10E-06,-1.10E-06,-7.80E-06,-7.09091
0.39099,0.15288,-1.36E-05,-2.84E-05,-2.08824,,0.39098,-9.00E-07,-9.00E-07,-7.40E-06,-8.22222
0.39199,0.15366,-1.29E-05,-2.70E-05,-2.09302,,0.39199,-1.10E-06,-1.10E-06,-7.60E-06,-6.90909
0.39299,0.15444,-1.30E-05,-2.70E-05,-2.07692,,0.39298,-8.00E-07,-8.00E-07,-7.50E-06,-9.375
0.39398,0.15522,-1.26E-05,-2.67E-05,-2.11905,,0.39399,-1.40E-06,-1.40E-06,-7.70E-06,-5.5
0.39498,0.15601,-1.23E-05,-2.66E-05,-2.1626,,0.395,-1.20E-06,-1.20E-06,-7.50E-06,-6.25
0.39599,0.15681,-1.22E-05,-2.62E-05,-2.14754,,0.39598,-1.10E-06,-1.10E-06,-7.60E-06,-6.90909
0.397,0.15761,-1.30E-05,-2.66E-05,-2.04615,,0.39699,-8.00E-07,-8.00E-07,-7.50E-06,-9.375
0.39799,0.1584,-1.18E-05,-2.58E-05,-2.18644,,0.39798,-3.00E-07,-3.00E-07,-7.20E-06,-24
0.399,0.1592,-1.21E-05,-2.55E-05,-2.10744,,0.39899,-5.00E-07,-5.00E-07,-7.30E-06,-14.6
0.4,0.16,-1.21E-05,-2.59E-05,-2.1405,,0.39999,-8.00E-07,-8.00E-07,-7.40E-06,-9.25
